B;3.43;3.61;3.95;4.18;5.1;6.0;6.84;8.08;8.86;9.01;8.62;8.0;6.84;5.96;5.02;4.55;4.2;4.1;4.2;4.27
B;3.68;3.62;3.8;3.99;4.45;5.03;5.61;6.49;7.19;7.25;7.14;6.84;6.04;5.47;4.83;4.61;4.14;4.02;4.16;4.13
B;3.62;3.78;3.86;4.17;4.6;5.08;5.93;6.65;6.98;7.15;6.71;6.3;5.58;5.16;4.44;4.48;4.27;4.32;4.32;4.23
B;3.71;3.71;4.06;4.21;4.56;5.16;5.88;6.49;7.41;7.56;7.55;6.88;6.22;5.6;4.99;4.75;4.41;4.24;4.24;4.31
B;3.37;3.46;3.62;3.73;4.06;4.59;4.97;5.3;5.46;5.98;5.54;5.11;5.06;4.54;4.15;4.11;3.91;3.9;3.96;4.1
B;3.43;3.48;3.5;3.79;3.81;4.51;4.76;5.15;5.55;5.71;5.73;5.22;4.98;4.71;4.1;4.1;3.87;4.06;3.95;3.84
B;3.6;3.76;4.16;4.35;4.98;5.94;7.18;8.48;9.5;9.82;9.72;8.58;7.65;6.51;5.6;5.04;4.52;4.4;4.28;4.34
B;3.69;3.93;4.22;4.61;5.32;6.63;8.28;9.5;11.08;11.54;11.36;10.21;8.96;7.39;6.19;5.13;4.92;4.41;4.33;4.34
B;3.51;3.55;3.7;3.8;4.24;4.84;5.65;6.34;6.85;6.88;6.73;6.3;5.6;4.86;4.62;4.27;4.04;4.03;4.15;4.03
B;3.59;3.77;3.86;4.07;4.19;5.08;5.53;6.35;6.84;6.87;6.97;6.4;5.9;5.21;4.79;4.37;4.15;4.07;4.09;4.2
B;3.8;3.96;4.0;4.55;5.05;6.04;7.05;8.02;9.09;8.96;8.73;7.86;6.75;6.1;5.1;4.76;4.55;4.37;4.36;4.34
B;3.55;3.58;3.87;4.15;4.63;5.54;6.3;7.05;7.98;7.95;7.8;7.17;6.31;5.31;4.83;4.42;4.3;4.03;4.1;4.17
B;3.38;3.5;3.76;3.88;4.31;4.51;5.27;6.26;6.95;6.87;6.87;6.44;5.94;5.45;4.68;4.19;3.96;3.89;4.02;3.95
B;3.35;3.49;3.57;3.69;4.1;4.5;4.94;5.55;6.07;6.21;6.32;5.95;5.33;4.96;4.5;4.15;4.03;3.87;4.09;3.85
B;3.77;4.02;3.93;4.41;5.49;6.57;7.91;9.43;10.18;10.48;9.97;8.57;7.23;6.06;5.17;4.53;4.3;4.09;4.23;4.15
B;3.39;3.64;3.72;4.03;4.46;4.87;6.03;6.93;7.4;7.81;7.5;6.95;6.32;5.28;4.55;4.18;4.08;3.87;3.87;4.0
B;2.99;2.85;3.12;3.18;3.7;4.13;4.72;5.26;5.59;6.08;6.04;5.75;5.16;4.63;4.15;3.71;3.59;3.44;3.42;3.44
