energy;VIP_Score;Zone
12.61;0.31266984090934447;background2
19.76;0.3116494020906013;Compton ka
15.55;0.3115875632284281;background3
11.73;0.31123239364147604;background2
21.48;0.3104152820674587;Compton kb
2.10;0.3099142205288594;P
5.69;0.3081932726384456;background1
15.62;0.30748691651974613;background3
14.69;0.307484752150055;Zr
2.02;0.30646734493745353;P
8.27;0.3034338635204866;Cu
15.51;0.3014199009432192;background3
17.42;0.30126049160571494;background3
11.17;0.3010875900535872;background2
14.55;0.30080901225683376;Sr
2.72;0.30025727167607763;Rh L + Ar
6.63;0.29984674912261755;Fe ka
5.15;0.29893808725978643;background1
12.77;0.29864331723846954;background2
9.85;0.29852427763427003;Zn kb
18.52;0.29755133858934757;Compton ka
3.22;0.29749423948728804;K
4.88;0.29717245792698616;
11.41;0.29715641758271977;background2
4.76;0.2961035907446758;
11.61;0.2949111441117698;background2
22.90;0.2938739404871239;Rayleigh kb
7.75;0.29295763364917937;Cu
18.16;0.29255165510632125;Compton ka
12.87;0.2918532656510883;background2
4.48;0.29100421974934615;Ti ka
9.77;0.2908249357077837;Zn kb
3.96;0.2905356362399967;Ca kb
11.03;0.29042238825691635;background2
5.75;0.2901020428434242;Mn
22.44;0.28814083254679884;Rayleigh kb
11.55;0.2865025724773041;background2
3.98;0.2858887512018465;Ca kb
21.24;0.2848135848891484;Compton kb
18.20;0.2840045287779021;Compton ka
4.84;0.28322661515664044;
6.23;0.28098472253267814;Fe ka
17.56;0.2769847047578221;background3
20.54;0.27696331410514996;Rayleigh ka
12.79;0.27666383348818113;background2
15.88;0.27554598181076256;background3
17.06;0.2753957662097553;background3
17.54;0.27487991211348833;background3
13.83;0.274655155255314;Sr
9.01;0.2743087326167527;Zn ka
6.75;0.27306927506954837;Fe kb
6.77;0.2729521279812677;Fe kb
23.04;0.27294488219092694;Rayleigh kb
19.64;0.27252409546424206;Compton ka
11.93;0.27226164781876455;background2
13.19;0.2705874728041781;Rb
13.37;0.26973480147383727;Rb
15.21;0.26795109329341965;Zr
4.18;0.2674818926139365;Ti ka
12.37;0.26712493997432757;background2
10.35;0.2665850242051359;background2
22.72;0.265647588624066;Rayleigh kb
12.41;0.26507918352227666;background2
4.26;0.2650623688779848;Ti ka
5.25;0.26393843582598764;background1
6.21;0.2628981487875654;Fe ka
10.07;0.26135782881309616;background2
11.63;0.2609816104524964;background2
1.68;0.25964818720809074;Si
16.00;0.25952126031841555;background3
19.98;0.25897455539058634;Rayleigh ka
17.10;0.2584961648602655;background3
19.72;0.2582437546329576;Compton ka
16.88;0.25734193435805836;background3
3.88;0.25603491747020396;Ca kb
16.06;0.2557173136791795;background3
7.51;0.254112887207386;Ni
10.85;0.2531625540762391;background2
16.80;0.2527889550442161;background3
12.73;0.24952285273651081;background2
5.11;0.24872705024968975;background1
3.50;0.24845787834329588;Ca ka
9.21;0.2483453719468995;Zn kb
9.83;0.24641932654161466;Zn kb
11.43;0.2460336770551924;background2
