energy;Permutation_importance;Zone
6.99;0.00032066631048406033;Fe kb
19.94;0.0003203450234662268;Rayleigh ka
20.90;0.00031996164283704684;Compton kb
20.70;0.0003196973169793106;Compton kb
17.82;0.00031947245412268526;Compton ka
5.83;0.00031919150188485684;Mn
3.28;0.000319089774604414;K
22.28;0.0003183735184573118;Rayleigh kb
9.39;0.0003181440533536432;Zn kb
2.58;0.00031689734320265424;Rh L + Ar
5.61;0.00031430040125656584;background1
8.07;0.00031399430199808713;Cu
8.93;0.00031314244456681715;Zn ka
21.92;0.00031176071537521757;Compton kb
12.15;0.00030959913996060184;background2
8.77;0.00030886768729280437;Zn ka
9.33;0.00030883457882182973;Zn kb
14.35;0.00030817182906407996;Sr
19.88;0.0003071783229914784;Rayleigh ka
7.17;0.00030626424035100277;Fe kb
2.04;0.00030624112734738574;P
11.17;0.00030538383875679573;background2
18.00;0.00030523363410598774;Compton ka
21.42;0.00030474255378877037;Compton kb
12.01;0.0003046919928403607;background2
14.67;0.00030465225070049566;Zr
13.01;0.0003039888635177855;Rb
5.53;0.0003033180845184211;background1
13.39;0.0003031845469608712;Rb
15.84;0.00030279086886647453;background3
15.25;0.0003026912728412288;Zr
14.95;0.0003023835481217219;Zr
22.14;0.00030218513146213985;Rayleigh kb
12.17;0.00030203089316703155;background2
13.55;0.0003011478133871581;Rb
4.30;0.0003008309921627551;Ti ka
17.02;0.0003004174611473535;background3
20.68;0.0003000386132841801;Compton kb
10.21;0.00029976698035688446;background2
16.36;0.00029818006569148556;background3
8.91;0.0002979785650394187;Zn ka
6.15;0.0002962188460809807;Fe ka
9.73;0.00029561748823178494;Zn kb
22.92;0.0002948119561923815;Rayleigh kb
11.89;0.0002946872368213927;background2
16.98;0.0002944167104544518;background3
6.03;0.00029268381890377754;Mn
2.08;0.0002926001465855379;P
11.23;0.00029252470949232243;background2
1.46;0.0002924038512861174;Al
21.30;0.00029220265137214235;Compton kb
6.65;0.0002918281610600263;Fe ka
3.62;0.00029178062512152144;Ca ka
16.20;0.0002885646285264552;background3
16.26;0.00028833363132507874;background3
5.93;0.0002877177096242818;Mn
5.87;0.00028757927450983564;Mn
21.94;0.0002868540277176158;Compton kb
14.45;0.0002858262449622863;Sr
7.71;0.0002844399858482261;Cu
15.66;0.00028299647777939036;background3
9.65;0.00028296491904023044;Zn kb
21.54;0.0002815578825249134;Compton kb
2.48;0.00028148758216051784;Rh L + Ar
11.37;0.00028131402302162753;background2
8.01;0.00028120523506667747;Cu
4.70;0.00028084174879032834;
6.95;0.0002801313035365006;Fe kb
14.27;0.00027977667408085285;Sr
21.40;0.00027941388160233356;Compton kb
11.93;0.000278668745065388;background2
1.92;0.00027848976233964707;P
15.09;0.0002777180432578536;Zr
16.08;0.00027607823595865975;background3
3.56;0.0002757071892416305;Ca ka
21.24;0.0002754392838234105;Compton kb
14.97;0.0002748470431784551;Zr
9.41;0.00027375986432293743;Zn kb
13.59;0.0002737223841204238;Rb
11.47;0.0002735037840730642;background2
2.34;0.0002733942562653329;S
10.67;0.0002730671703544088;background2
4.14;0.00027273567507105686;Ca kb
15.05;0.0002726812662669151;Zr
20.94;0.00027249635531296725;Compton kb
5.59;0.0002718990986566327;background1
3.12;0.0002717908967105122;K
16.90;0.00027140635011575775;background3
14.23;0.00027053125540891517;Sr
10.61;0.00027035029552941435;background2
17.68;0.0002692646762710267;background3
22.46;0.00026878734150537285;Rayleigh kb
21.48;0.0002667091162179126;Compton kb
17.56;0.00026589421366878164;background3
13.17;0.00026511275267521216;Rb
12.91;0.0002649712317537789;background2
22.58;0.0002647323769140098;Rayleigh kb
3.20;0.00026410962266311215;K
4.34;0.0002640738785250487;Ti ka
23.10;0.00026299500102122425;Rayleigh kb
1.48;0.00026278950287754617;Al
21.98;0.0002622538580433987;Compton kb
19.90;0.0002621459489578486;Rayleigh ka
22.82;0.00026127395712759703;Rayleigh kb
17.64;0.00026107444976345454;background3
22.32;0.00026066059200348076;Rayleigh kb
17.18;0.0002602996640001413;background3
19.70;0.0002598374268992165;Compton ka
4.24;0.0002592120641146554;Ti ka
21.56;0.00025906117204250507;Compton kb
15.51;0.0002582589256720935;background3
15.60;0.00025813052102121686;background3
21.44;0.00025669479119499886;Compton kb
3.48;0.00025643586625350904;Ca ka
15.49;0.0002563490091175018;Zr
15.92;0.00025589916512073737;background3
22.78;0.00025571987035628407;Rayleigh kb
18.04;0.0002556871266518098;Compton ka
20.74;0.00025554602093523894;Compton kb
5.29;0.0002555412907621274;background1
3.14;0.0002550864153594907;K
17.58;0.00025420456649494764;background3
11.81;0.000253241073495863;background2
22.84;0.00025286878974444893;Rayleigh kb
19.86;0.0002524712544424631;Rayleigh ka
2.46;0.00025245694514339814;Rh L + Ar
9.61;0.00025204845812294246;Zn kb
14.69;0.0002519896857787657;Zr
19.92;0.0002512424348716458;Rayleigh ka
15.35;0.0002496879625107664;Zr
4.78;0.00024931525837049493;
7.33;0.0002487688394586401;Ni
10.73;0.000248587197114234;background2
7.83;0.00024838512428160134;Cu
