split_seed;Node;Local_Reaching_Centrality;Zone;Threshold;Operator;smx_seeds_used;smx_seed_number;method;model
7;Fe ka <= -18.36;0.0012997615341315831;Fe ka;-18.36;<=;7;10;perturbation;pls
7;Fe ka <= -19.17;0.0012913640116867951;Fe ka;-19.17;<=;7;10;perturbation;pls
7;Fe kb <= -5.38;0.0012187401881046595;Fe kb;-5.38;<=;7;10;perturbation;pls
7;Fe kb <= -5.84;0.001149832026431201;Fe kb;-5.84;<=;7;10;perturbation;pls
7;Zn ka <= 1.43;0.0011486278916861806;Zn ka;1.43;<=;7;10;perturbation;pls
7;Fe ka <= -19.66;0.001116948198436703;Fe ka;-19.66;<=;7;10;perturbation;pls
7;background1 <= 1.54;0.0009191680880716176;background1;1.54;<=;7;10;perturbation;pls
7;Zn ka <= 0.05;0.0009125513282161708;Zn ka;0.05;<=;7;10;perturbation;pls
7;Zn kb <= 0.36;0.0007484281819289753;Zn kb;0.36;<=;7;10;perturbation;pls
7;background2 <= 0.23;0.0007403983340064107;background2;0.23;<=;7;10;perturbation;pls
7;background2 <= 0.92;0.0007391349116606611;background2;0.92;<=;7;10;perturbation;pls
7;background1 <= -0.89;0.0007252985665061988;background1;-0.89;<=;7;10;perturbation;pls
7;Zn kb <= -0.35;0.0007085796238595526;Zn kb;-0.35;<=;7;10;perturbation;pls
7;background3 <= 2.99;0.0007063622708827256;background3;2.99;<=;7;10;perturbation;pls
7;Zn kb <= 1.09;0.000672113122730297;Zn kb;1.09;<=;7;10;perturbation;pls
7;background3 > -0.66;0.0006711627830210297;background3;-0.66;>;7;10;perturbation;pls
7;background2 <= -0.29;0.0006567878353614473;background2;-0.29;<=;7;10;perturbation;pls
7;background1 <= -0.16;0.000577574519559857;background1;-0.16;<=;7;10;perturbation;pls
7;background3 > -2.61;0.0005720552792728929;background3;-2.61;>;7;10;perturbation;pls
7;background3 <= 1.26;0.000526283168206971;background3;1.26;<=;7;10;perturbation;pls
7;background2 > -1.05;0.0004921968211968261;background2;-1.05;>;7;10;perturbation;pls
7;background2 > -0.29;0.00046270795720222577;background2;-0.29;>;7;10;perturbation;pls
7;Zn kb > -1.15;0.0004605348643519279;Zn kb;-1.15;>;7;10;perturbation;pls
7;Ar ka + Ag L > -1.10;0.0004448854816117329;Ar ka + Ag L;-1.10;>;7;10;perturbation;pls
7;Ar ka + Ag L <= 1.15;0.00043792339661091805;Ar ka + Ag L;1.15;<=;7;10;perturbation;pls
7;background2 > 0.23;0.00043684392577201766;background2;0.23;>;7;10;perturbation;pls
7;Ar ka + Ag L > -0.40;0.00043470107998763995;Ar ka + Ag L;-0.40;>;7;10;perturbation;pls
7;background3 > 1.26;0.0004266588287333786;background3;1.26;>;7;10;perturbation;pls
7;Ar ka + Ag L <= 0.31;0.0004070470917885433;Ar ka + Ag L;0.31;<=;7;10;perturbation;pls
7;Ar ka + Ag L > 0.31;0.00040402610794306235;Ar ka + Ag L;0.31;>;7;10;perturbation;pls
7;Zn kb > 0.36;0.0003951135168355913;Zn kb;0.36;>;7;10;perturbation;pls
7;Zn kb > -0.35;0.00039368219812453226;Zn kb;-0.35;>;7;10;perturbation;pls
7;Ar ka + Ag L <= -0.40;0.0003888257339995302;Ar ka + Ag L;-0.40;<=;7;10;perturbation;pls
7;background3 <= -0.66;0.00033875901855331866;background3;-0.66;<=;7;10;perturbation;pls
7;Class_B;0.0;;;;7;10;perturbation;pls
7;Class_A;0.0;;;;7;10;perturbation;pls
7;Ti ka <= -3.36;9.834620237392555;Ti ka;-3.36;<=;8;10;perturbation;pls
7;Ti ka <= 9.57;7.774474512291268;Ti ka;9.57;<=;8;10;perturbation;pls
7;Ti ka > 9.57;6.912298423344275;Ti ka;9.57;>;8;10;perturbation;pls
7;Ti ka <= 20.56;6.19735855088434;Ti ka;20.56;<=;8;10;perturbation;pls
7;Ti ka > -27.91;5.427178539790343;Ti ka;-27.91;>;8;10;perturbation;pls
7;Ti ka > -3.36;4.285212790217969;Ti ka;-3.36;>;8;10;perturbation;pls
7;Ca ka > -5.09;3.29040189670193;Ca ka;-5.09;>;8;10;perturbation;pls
7;Cu ka > -10.42;2.837767095600112;Cu ka;-10.42;>;8;10;perturbation;pls
7;Ca ka > -19.35;2.4607383052917093;Ca ka;-19.35;>;8;10;perturbation;pls
7;Ca ka > -26.47;2.109881463429293;Ca ka;-26.47;>;8;10;perturbation;pls
7;Cu ka > -11.74;1.8005014500828505;Cu ka;-11.74;>;8;10;perturbation;pls
7;Ti kb <= -2.64;1.6609922124901726;Ti kb;-2.64;<=;8;10;perturbation;pls
7;Ti kb > 2.73;1.5552482238309602;Ti kb;2.73;>;8;10;perturbation;pls
7;Cu ka > -12.50;1.4289056678988057;Cu ka;-12.50;>;8;10;perturbation;pls
7;Ca ka <= -19.35;1.2580881898757943;Ca ka;-19.35;<=;8;10;perturbation;pls
7;Ti kb > -9.89;1.1560457280926912;Ti kb;-9.89;>;8;10;perturbation;pls
7;Ti kb <= 2.73;1.0670011387015907;Ti kb;2.73;<=;8;10;perturbation;pls
7;Ti kb > -2.64;1.0169217028877497;Ti kb;-2.64;>;8;10;perturbation;pls
7;Ti kb <= 6.57;0.9137284478964369;Ti kb;6.57;<=;8;10;perturbation;pls
7;Ca ka <= 31.39;0.7770573303855037;Ca ka;31.39;<=;8;10;perturbation;pls
7;Ca ka <= -5.09;0.5668542784629861;Ca ka;-5.09;<=;8;10;perturbation;pls
7;Ca kb > -2.02;0.3538315091373735;Ca kb;-2.02;>;8;10;perturbation;pls
7;Ca kb > -5.55;0.23008735063672953;Ca kb;-5.55;>;8;10;perturbation;pls
7;Ca kb > -8.73;0.13337206789573744;Ca kb;-8.73;>;8;10;perturbation;pls
7;Fe ka > -19.17;0.11049094273612282;Fe ka;-19.17;>;8;10;perturbation;pls
7;Cu ka <= -11.74;0.09655636037838804;Cu ka;-11.74;<=;8;10;perturbation;pls
7;Cu ka <= 4.61;0.08905230433755248;Cu ka;4.61;<=;8;10;perturbation;pls
7;Ag ka scattering <= -0.24;0.08567816681570689;Ag ka scattering;-0.24;<=;8;10;perturbation;pls
7;Fe ka > -19.66;0.08269702561363947;Fe ka;-19.66;>;8;10;perturbation;pls
7;Ca kb <= -5.55;0.08210743884750438;Ca kb;-5.55;<=;8;10;perturbation;pls
7;Ca kb <= 12.13;0.0818855846294291;Ca kb;12.13;<=;8;10;perturbation;pls
7;Ag ka scattering > 1.74;0.0764986917788354;Ag ka scattering;1.74;>;8;10;perturbation;pls
7;Ag ka scattering <= 3.59;0.07518441475171911;Ag ka scattering;3.59;<=;8;10;perturbation;pls
7;Ag ka scattering <= 1.74;0.07513739614419851;Ag ka scattering;1.74;<=;8;10;perturbation;pls
7;Cu kb > -2.08;0.07399438867799832;Cu kb;-2.08;>;8;10;perturbation;pls
7;Cu ka <= -10.42;0.06951337753604436;Cu ka;-10.42;<=;8;10;perturbation;pls
7;Ca kb <= -2.02;0.06634477442431305;Ca kb;-2.02;<=;8;10;perturbation;pls
7;Fe ka > -20.10;0.06366287302757943;Fe ka;-20.10;>;8;10;perturbation;pls
7;Ag ka scattering > -0.24;0.051998091158763034;Ag ka scattering;-0.24;>;8;10;perturbation;pls
7;Ag ka scattering > -2.08;0.05082985951317736;Ag ka scattering;-2.08;>;8;10;perturbation;pls
7;Cu kb > -2.71;0.05061345933724273;Cu kb;-2.71;>;8;10;perturbation;pls
7;Cu kb > -3.24;0.03564473844021298;Cu kb;-3.24;>;8;10;perturbation;pls
7;Fe kb > -5.38;0.02426040822723482;Fe kb;-5.38;>;8;10;perturbation;pls
7;Fe kb > -5.84;0.010834392495632684;Fe kb;-5.84;>;8;10;perturbation;pls
7;Cu kb <= -2.71;0.008226864138194664;Cu kb;-2.71;<=;8;10;perturbation;pls
7;Fe kb > -6.17;0.008197131963360367;Fe kb;-6.17;>;8;10;perturbation;pls
7;Zn ka > 0.05;0.006612895173542642;Zn ka;0.05;>;8;10;perturbation;pls
7;background1 > -0.16;0.005258984452227471;background1;-0.16;>;8;10;perturbation;pls
7;Cu kb <= -2.08;0.0050541402924743645;Cu kb;-2.08;<=;8;10;perturbation;pls
7;Cu kb <= 1.39;0.004333076029539532;Cu kb;1.39;<=;8;10;perturbation;pls
7;Zn ka > -0.80;0.0029161385426848523;Zn ka;-0.80;>;8;10;perturbation;pls
7;background1 > -0.89;0.0024251165627351572;background1;-0.89;>;8;10;perturbation;pls
7;Zn ka > -1.62;0.002361640746694067;Zn ka;-1.62;>;8;10;perturbation;pls
7;background1 > -1.69;0.001867458810728441;background1;-1.69;>;8;10;perturbation;pls
7;Zn ka <= -0.80;0.0016528988581888825;Zn ka;-0.80;<=;8;10;perturbation;pls
7;Fe kb <= -4.68;0.0014246867037322978;Fe kb;-4.68;<=;8;10;perturbation;pls
7;Fe ka <= -18.36;0.0013128548523632672;Fe ka;-18.36;<=;8;10;perturbation;pls
7;Fe ka <= -19.17;0.0012759551174095947;Fe ka;-19.17;<=;8;10;perturbation;pls
7;Fe kb <= -5.38;0.0011872523155947467;Fe kb;-5.38;<=;8;10;perturbation;pls
7;Zn ka <= 1.43;0.0011413556955264823;Zn ka;1.43;<=;8;10;perturbation;pls
7;Fe kb <= -5.84;0.0011128743686739302;Fe kb;-5.84;<=;8;10;perturbation;pls
7;Fe ka <= -19.66;0.0011050808991128502;Fe ka;-19.66;<=;8;10;perturbation;pls
7;Zn ka <= 0.05;0.0009217787349517591;Zn ka;0.05;<=;8;10;perturbation;pls
7;background1 <= 1.54;0.0008949242688891619;background1;1.54;<=;8;10;perturbation;pls
7;Zn kb <= -0.35;0.0007343681592669344;Zn kb;-0.35;<=;8;10;perturbation;pls
7;background2 <= 0.92;0.0007224644424736665;background2;0.92;<=;8;10;perturbation;pls
7;background2 <= 0.23;0.000721417520460591;background2;0.23;<=;8;10;perturbation;pls
7;background1 <= -0.89;0.0007103568704924711;background1;-0.89;<=;8;10;perturbation;pls
7;background3 <= 2.99;0.0006923514863367398;background3;2.99;<=;8;10;perturbation;pls
7;Zn kb <= 0.36;0.0006842515453408295;Zn kb;0.36;<=;8;10;perturbation;pls
7;background3 > -0.66;0.0006460149386861241;background3;-0.66;>;8;10;perturbation;pls
7;background2 <= -0.29;0.0006274069284566884;background2;-0.29;<=;8;10;perturbation;pls
7;Zn kb <= 1.09;0.0006228248337138177;Zn kb;1.09;<=;8;10;perturbation;pls
7;background1 <= -0.16;0.0005691306375539874;background1;-0.16;<=;8;10;perturbation;pls
7;background3 > -2.61;0.0005223476356608677;background3;-2.61;>;8;10;perturbation;pls
7;background3 <= 1.26;0.0005170054557261919;background3;1.26;<=;8;10;perturbation;pls
7;background2 > -1.05;0.0004914993189917886;background2;-1.05;>;8;10;perturbation;pls
7;Zn kb > -1.15;0.00047901325738606816;Zn kb;-1.15;>;8;10;perturbation;pls
7;background2 > -0.29;0.00045988231342749137;background2;-0.29;>;8;10;perturbation;pls
7;Ar ka + Ag L > -1.10;0.0004344683871843093;Ar ka + Ag L;-1.10;>;8;10;perturbation;pls
7;Ar ka + Ag L > -0.40;0.00043346923002727226;Ar ka + Ag L;-0.40;>;8;10;perturbation;pls
7;background2 > 0.23;0.0004329167469258022;background2;0.23;>;8;10;perturbation;pls
7;Ar ka + Ag L <= 1.15;0.0004237788032115082;Ar ka + Ag L;1.15;<=;8;10;perturbation;pls
7;background3 > 1.26;0.00041628828234430387;background3;1.26;>;8;10;perturbation;pls
7;Ar ka + Ag L <= 0.31;0.0003971631133285538;Ar ka + Ag L;0.31;<=;8;10;perturbation;pls
7;Zn kb > 0.36;0.00039556765851819954;Zn kb;0.36;>;8;10;perturbation;pls
7;Ar ka + Ag L > 0.31;0.00039195592765655296;Ar ka + Ag L;0.31;>;8;10;perturbation;pls
7;Zn kb > -0.35;0.00039031764559540623;Zn kb;-0.35;>;8;10;perturbation;pls
7;Ar ka + Ag L <= -0.40;0.0003825923505641084;Ar ka + Ag L;-0.40;<=;8;10;perturbation;pls
7;background3 <= -0.66;0.00033123669662146147;background3;-0.66;<=;8;10;perturbation;pls
7;Class_B;0.0;;;;8;10;perturbation;pls
7;Class_A;0.0;;;;8;10;perturbation;pls
7;Ti ka <= -3.36;9.832302511990477;Ti ka;-3.36;<=;9;10;perturbation;pls
7;Ti ka <= 9.57;7.735411182149592;Ti ka;9.57;<=;9;10;perturbation;pls
7;Ti ka > 9.57;6.8716679622095524;Ti ka;9.57;>;9;10;perturbation;pls
7;Ti ka <= 20.56;6.145533915746645;Ti ka;20.56;<=;9;10;perturbation;pls
7;Ti ka > -27.91;5.370880619759197;Ti ka;-27.91;>;9;10;perturbation;pls
7;Ti ka > -3.36;4.19320098304922;Ti ka;-3.36;>;9;10;perturbation;pls
7;Ca ka > -5.09;3.1531409091211637;Ca ka;-5.09;>;9;10;perturbation;pls
7;Cu ka > -10.42;2.765996583268262;Cu ka;-10.42;>;9;10;perturbation;pls
7;Ca ka > -19.35;2.3898671435064758;Ca ka;-19.35;>;9;10;perturbation;pls
7;Ca ka > -26.47;2.0477474520833407;Ca ka;-26.47;>;9;10;perturbation;pls
7;Cu ka > -11.74;1.7739240647543748;Cu ka;-11.74;>;9;10;perturbation;pls
7;Ti kb <= -2.64;1.6364690194508094;Ti kb;-2.64;<=;9;10;perturbation;pls
7;Ti kb > 2.73;1.5263271504706468;Ti kb;2.73;>;9;10;perturbation;pls
7;Cu ka > -12.50;1.4026224695500575;Cu ka;-12.50;>;9;10;perturbation;pls
7;Ca ka <= -19.35;1.2363139012968565;Ca ka;-19.35;<=;9;10;perturbation;pls
7;Ti kb > -9.89;1.1374229252561097;Ti kb;-9.89;>;9;10;perturbation;pls
7;Ti kb <= 2.73;1.0544356790710405;Ti kb;2.73;<=;9;10;perturbation;pls
7;Ti kb > -2.64;1.0097960032692783;Ti kb;-2.64;>;9;10;perturbation;pls
7;Ti kb <= 6.57;0.9190230611707177;Ti kb;6.57;<=;9;10;perturbation;pls
7;Ca ka <= 31.39;0.7841324193422666;Ca ka;31.39;<=;9;10;perturbation;pls
7;Ca ka <= -5.09;0.5714884029460692;Ca ka;-5.09;<=;9;10;perturbation;pls
7;Ca kb > -2.02;0.3569363164084044;Ca kb;-2.02;>;9;10;perturbation;pls
7;Ca kb > -5.55;0.23253314349135648;Ca kb;-5.55;>;9;10;perturbation;pls
7;Ca kb > -8.73;0.13537709938088271;Ca kb;-8.73;>;9;10;perturbation;pls
7;Fe ka > -19.17;0.11302277294260597;Fe ka;-19.17;>;9;10;perturbation;pls
7;Cu ka <= -11.74;0.0931909832165692;Cu ka;-11.74;<=;9;10;perturbation;pls
7;Cu ka <= 4.61;0.0904872496776754;Cu ka;4.61;<=;9;10;perturbation;pls
7;Ag ka scattering <= -0.24;0.08655934456712361;Ag ka scattering;-0.24;<=;9;10;perturbation;pls
7;Ca kb <= 12.13;0.08265770416962433;Ca kb;12.13;<=;9;10;perturbation;pls
7;Fe ka > -19.66;0.08104734411251835;Fe ka;-19.66;>;9;10;perturbation;pls
7;Ca kb <= -5.55;0.08028496897068221;Ca kb;-5.55;<=;9;10;perturbation;pls
7;Ag ka scattering <= 1.74;0.07509752016215317;Ag ka scattering;1.74;<=;9;10;perturbation;pls
7;Cu kb > -2.08;0.07391976675958874;Cu kb;-2.08;>;9;10;perturbation;pls
7;Ag ka scattering > 1.74;0.07337039144100929;Ag ka scattering;1.74;>;9;10;perturbation;pls
7;Ag ka scattering <= 3.59;0.07231303887084906;Ag ka scattering;3.59;<=;9;10;perturbation;pls
7;Cu ka <= -10.42;0.0680938639533213;Cu ka;-10.42;<=;9;10;perturbation;pls
7;Ca kb <= -2.02;0.06532094489743608;Ca kb;-2.02;<=;9;10;perturbation;pls
7;Fe ka > -20.10;0.06286141271344635;Fe ka;-20.10;>;9;10;perturbation;pls
7;Ag ka scattering > -0.24;0.05270353857532708;Ag ka scattering;-0.24;>;9;10;perturbation;pls
7;Ag ka scattering > -2.08;0.05233990324242158;Ag ka scattering;-2.08;>;9;10;perturbation;pls
7;Cu kb > -2.71;0.05193514998954924;Cu kb;-2.71;>;9;10;perturbation;pls
7;Cu kb > -3.24;0.03557903277496637;Cu kb;-3.24;>;9;10;perturbation;pls
7;Fe kb > -5.38;0.023915270554385006;Fe kb;-5.38;>;9;10;perturbation;pls
7;Fe kb > -5.84;0.01050917876977351;Fe kb;-5.84;>;9;10;perturbation;pls
7;Cu kb <= -2.71;0.008232555425447697;Cu kb;-2.71;<=;9;10;perturbation;pls
7;Fe kb > -6.17;0.007966961028980124;Fe kb;-6.17;>;9;10;perturbation;pls
7;Zn ka > 0.05;0.006745754594714227;Zn ka;0.05;>;9;10;perturbation;pls
7;background1 > -0.16;0.0052631648892259115;background1;-0.16;>;9;10;perturbation;pls
7;Cu kb <= -2.08;0.0051929566885205005;Cu kb;-2.08;<=;9;10;perturbation;pls
7;Cu kb <= 1.39;0.004443975319319915;Cu kb;1.39;<=;9;10;perturbation;pls
7;Zn ka > -0.80;0.0031320485978091565;Zn ka;-0.80;>;9;10;perturbation;pls
7;background1 > -0.89;0.0025146146684517897;background1;-0.89;>;9;10;perturbation;pls
7;Zn ka > -1.62;0.002453990854723691;Zn ka;-1.62;>;9;10;perturbation;pls
7;background1 > -1.69;0.0019161368777081361;background1;-1.69;>;9;10;perturbation;pls
7;Zn ka <= -0.80;0.001690409646096517;Zn ka;-0.80;<=;9;10;perturbation;pls
7;Fe kb <= -4.68;0.001522755258519954;Fe kb;-4.68;<=;9;10;perturbation;pls
7;Fe ka <= -19.17;0.0013349189594177883;Fe ka;-19.17;<=;9;10;perturbation;pls
7;Fe ka <= -18.36;0.001310226970785676;Fe ka;-18.36;<=;9;10;perturbation;pls
7;Fe kb <= -5.38;0.0012200243021732477;Fe kb;-5.38;<=;9;10;perturbation;pls
7;Fe kb <= -5.84;0.0012033947764592157;Fe kb;-5.84;<=;9;10;perturbation;pls
7;Zn ka <= 1.43;0.0011472344422320175;Zn ka;1.43;<=;9;10;perturbation;pls
7;Fe ka <= -19.66;0.0011416134988522233;Fe ka;-19.66;<=;9;10;perturbation;pls
7;Zn ka <= 0.05;0.0009233990574546998;Zn ka;0.05;<=;9;10;perturbation;pls
7;background1 <= 1.54;0.0009126231345624059;background1;1.54;<=;9;10;perturbation;pls
7;Zn kb <= -0.35;0.0007959200352125888;Zn kb;-0.35;<=;9;10;perturbation;pls
7;background2 <= 0.92;0.000781226334540641;background2;0.92;<=;9;10;perturbation;pls
7;background3 > -0.66;0.0007506372178946812;background3;-0.66;>;9;10;perturbation;pls
7;background3 <= 2.99;0.0007483224489115049;background3;2.99;<=;9;10;perturbation;pls
7;background1 <= -0.89;0.0007344729026527886;background1;-0.89;<=;9;10;perturbation;pls
7;background2 <= 0.23;0.000732819234184405;background2;0.23;<=;9;10;perturbation;pls
7;Zn kb <= 0.36;0.000702519856558274;Zn kb;0.36;<=;9;10;perturbation;pls
7;Zn kb <= 1.09;0.000699889522632515;Zn kb;1.09;<=;9;10;perturbation;pls
7;background2 <= -0.29;0.0006265084750512888;background2;-0.29;<=;9;10;perturbation;pls
7;background1 <= -0.16;0.000582614542442049;background1;-0.16;<=;9;10;perturbation;pls
7;background3 <= 1.26;0.0005659328795382854;background3;1.26;<=;9;10;perturbation;pls
7;Zn kb > -1.15;0.0005325408812893866;Zn kb;-1.15;>;9;10;perturbation;pls
7;background2 > -1.05;0.0005257399678395594;background2;-1.05;>;9;10;perturbation;pls
7;background2 > -0.29;0.0004739968670239102;background2;-0.29;>;9;10;perturbation;pls
7;background3 > -2.61;0.000464596691117275;background3;-2.61;>;9;10;perturbation;pls
7;Ar ka + Ag L > -0.40;0.00044966234117407817;Ar ka + Ag L;-0.40;>;9;10;perturbation;pls
7;background2 > 0.23;0.0004401988717552174;background2;0.23;>;9;10;perturbation;pls
7;Ar ka + Ag L > -1.10;0.0004386914545899178;Ar ka + Ag L;-1.10;>;9;10;perturbation;pls
7;Ar ka + Ag L <= 1.15;0.00043249848455044;Ar ka + Ag L;1.15;<=;9;10;perturbation;pls
7;background3 > 1.26;0.0004230072663766019;background3;1.26;>;9;10;perturbation;pls
7;Ar ka + Ag L <= 0.31;0.00040980307983993635;Ar ka + Ag L;0.31;<=;9;10;perturbation;pls
7;Zn kb > 0.36;0.0004051644798298477;Zn kb;0.36;>;9;10;perturbation;pls
7;Ar ka + Ag L > 0.31;0.00040325637479387655;Ar ka + Ag L;0.31;>;9;10;perturbation;pls
7;Zn kb > -0.35;0.0004022737693212167;Zn kb;-0.35;>;9;10;perturbation;pls
7;Ar ka + Ag L <= -0.40;0.0003899673187664439;Ar ka + Ag L;-0.40;<=;9;10;perturbation;pls
7;background3 <= -0.66;0.0003413446414221766;background3;-0.66;<=;9;10;perturbation;pls
7;Class_B;0.0;;;;9;10;perturbation;pls
7;Class_A;0.0;;;;9;10;perturbation;pls
7;Ti ka <= -3.36;9.8444776811831;Ti ka;-3.36;<=;10;10;perturbation;pls
7;Ti ka <= 9.57;7.7745697095194455;Ti ka;9.57;<=;10;10;perturbation;pls
7;Ti ka > 9.57;6.921697287024108;Ti ka;9.57;>;10;10;perturbation;pls
7;Ti ka <= 20.56;6.203853953552761;Ti ka;20.56;<=;10;10;perturbation;pls
7;Ti ka > -27.91;5.425472614310132;Ti ka;-27.91;>;10;10;perturbation;pls
7;Ti ka > -3.36;4.249813840049766;Ti ka;-3.36;>;10;10;perturbation;pls
7;Ca ka > -5.09;3.21296042943115;Ca ka;-5.09;>;10;10;perturbation;pls
7;Cu ka > -10.42;2.80785229946489;Cu ka;-10.42;>;10;10;perturbation;pls
7;Ca ka > -19.35;2.4285393960042847;Ca ka;-19.35;>;10;10;perturbation;pls
7;Ca ka > -26.47;2.0830752581513012;Ca ka;-26.47;>;10;10;perturbation;pls
7;Cu ka > -11.74;1.8027360196014635;Cu ka;-11.74;>;10;10;perturbation;pls
7;Ti kb <= -2.64;1.6536308530731065;Ti kb;-2.64;<=;10;10;perturbation;pls
7;Ti kb > 2.73;1.5382834809843793;Ti kb;2.73;>;10;10;perturbation;pls
7;Cu ka > -12.50;1.4109212354152167;Cu ka;-12.50;>;10;10;perturbation;pls
7;Ca ka <= -19.35;1.2399800039574882;Ca ka;-19.35;<=;10;10;perturbation;pls
7;Ti kb > -9.89;1.1376853764619637;Ti kb;-9.89;>;10;10;perturbation;pls
7;Ti kb <= 2.73;1.0572243127384942;Ti kb;2.73;<=;10;10;perturbation;pls
7;Ti kb > -2.64;1.0117745858466154;Ti kb;-2.64;>;10;10;perturbation;pls
7;Ti kb <= 6.57;0.9226118909932571;Ti kb;6.57;<=;10;10;perturbation;pls
7;Ca ka <= 31.39;0.7885980807626674;Ca ka;31.39;<=;10;10;perturbation;pls
7;Ca ka <= -5.09;0.5742233636644245;Ca ka;-5.09;<=;10;10;perturbation;pls
7;Ca kb > -2.02;0.3585558556943869;Ca kb;-2.02;>;10;10;perturbation;pls
7;Ca kb > -5.55;0.2334850175307332;Ca kb;-5.55;>;10;10;perturbation;pls
7;Ca kb > -8.73;0.13579117832315019;Ca kb;-8.73;>;10;10;perturbation;pls
7;Fe ka > -19.17;0.11348366669667904;Fe ka;-19.17;>;10;10;perturbation;pls
7;Cu ka <= -11.74;0.09506707894775202;Cu ka;-11.74;<=;10;10;perturbation;pls
7;Cu ka <= 4.61;0.09227247622220992;Cu ka;4.61;<=;10;10;perturbation;pls
7;Ag ka scattering <= -0.24;0.08844439727315928;Ag ka scattering;-0.24;<=;10;10;perturbation;pls
7;Ca kb <= 12.13;0.08252521639363788;Ca kb;12.13;<=;10;10;perturbation;pls
7;Ca kb <= -5.55;0.08141344489509943;Ca kb;-5.55;<=;10;10;perturbation;pls
7;Fe ka > -19.66;0.08115471549608075;Fe ka;-19.66;>;10;10;perturbation;pls
7;Ag ka scattering <= 1.74;0.07494268773947116;Ag ka scattering;1.74;<=;10;10;perturbation;pls
7;Cu kb > -2.08;0.07463550066278363;Cu kb;-2.08;>;10;10;perturbation;pls
7;Ag ka scattering > 1.74;0.07408818402695747;Ag ka scattering;1.74;>;10;10;perturbation;pls
7;Ag ka scattering <= 3.59;0.07357329907723179;Ag ka scattering;3.59;<=;10;10;perturbation;pls
7;Cu ka <= -10.42;0.068548401700627;Cu ka;-10.42;<=;10;10;perturbation;pls
7;Ca kb <= -2.02;0.06626879177504896;Ca kb;-2.02;<=;10;10;perturbation;pls
7;Fe ka > -20.10;0.06417129243132924;Fe ka;-20.10;>;10;10;perturbation;pls
7;Ag ka scattering > -0.24;0.055004874543409056;Ag ka scattering;-0.24;>;10;10;perturbation;pls
7;Cu kb > -2.71;0.051785512145742084;Cu kb;-2.71;>;10;10;perturbation;pls
7;Ag ka scattering > -2.08;0.051771540915230285;Ag ka scattering;-2.08;>;10;10;perturbation;pls
7;Cu kb > -3.24;0.03557163881275437;Cu kb;-3.24;>;10;10;perturbation;pls
7;Fe kb > -5.38;0.02365117625410714;Fe kb;-5.38;>;10;10;perturbation;pls
7;Fe kb > -5.84;0.010427954631215467;Fe kb;-5.84;>;10;10;perturbation;pls
7;Cu kb <= -2.71;0.008364284044570028;Cu kb;-2.71;<=;10;10;perturbation;pls
7;Fe kb > -6.17;0.0080277152776695;Fe kb;-6.17;>;10;10;perturbation;pls
7;Zn ka > 0.05;0.006916697905798523;Zn ka;0.05;>;10;10;perturbation;pls
7;background1 > -0.16;0.0054790955546610036;background1;-0.16;>;10;10;perturbation;pls
7;Cu kb <= -2.08;0.005176829665306397;Cu kb;-2.08;<=;10;10;perturbation;pls
7;Cu kb <= 1.39;0.004373042734071447;Cu kb;1.39;<=;10;10;perturbation;pls
7;Zn ka > -0.80;0.0031784566250982896;Zn ka;-0.80;>;10;10;perturbation;pls
7;background1 > -0.89;0.002461612849424516;background1;-0.89;>;10;10;perturbation;pls
7;Zn ka > -1.62;0.0024101382958172644;Zn ka;-1.62;>;10;10;perturbation;pls
7;background1 > -1.69;0.0019246364452728728;background1;-1.69;>;10;10;perturbation;pls
7;Zn ka <= -0.80;0.0017092638050983378;Zn ka;-0.80;<=;10;10;perturbation;pls
7;Fe kb <= -4.68;0.0014558029769693487;Fe kb;-4.68;<=;10;10;perturbation;pls
7;Fe ka <= -19.17;0.0013029758281807673;Fe ka;-19.17;<=;10;10;perturbation;pls
7;Fe ka <= -18.36;0.0012810851894399658;Fe ka;-18.36;<=;10;10;perturbation;pls
7;Fe kb <= -5.38;0.0012272323962259043;Fe kb;-5.38;<=;10;10;perturbation;pls
7;Fe kb <= -5.84;0.0011988405686000421;Fe kb;-5.84;<=;10;10;perturbation;pls
7;Zn ka <= 1.43;0.0011341915282032777;Zn ka;1.43;<=;10;10;perturbation;pls
7;Fe ka <= -19.66;0.0011232502803052223;Fe ka;-19.66;<=;10;10;perturbation;pls
7;Zn ka <= 0.05;0.0009073374534979502;Zn ka;0.05;<=;10;10;perturbation;pls
7;background1 <= 1.54;0.0008997803234733325;background1;1.54;<=;10;10;perturbation;pls
7;Zn kb <= -0.35;0.0007940292379706868;Zn kb;-0.35;<=;10;10;perturbation;pls
7;background2 <= 0.92;0.0007734534607614608;background2;0.92;<=;10;10;perturbation;pls
7;background2 <= 0.23;0.0007303443766462001;background2;0.23;<=;10;10;perturbation;pls
7;background1 <= -0.89;0.0007229922901263384;background1;-0.89;<=;10;10;perturbation;pls
7;background3 > -0.66;0.0007199110016124288;background3;-0.66;>;10;10;perturbation;pls
7;background3 <= 2.99;0.0007152038300128915;background3;2.99;<=;10;10;perturbation;pls
7;Zn kb <= 0.36;0.0006941039097232251;Zn kb;0.36;<=;10;10;perturbation;pls
7;Zn kb <= 1.09;0.0006859255487346786;Zn kb;1.09;<=;10;10;perturbation;pls
7;background2 <= -0.29;0.0006293906730645283;background2;-0.29;<=;10;10;perturbation;pls
