energy;VIP_Score;Zone
3.76;0.5295676178223202;K kb + Ca ka
22.84;0.5277938217495806;Rh kb Rayleigh
7.8;0.5252171653957676;Cu
7.86;0.5221022431293882;Cu
22.76;0.5220992517046579;Rh kb Rayleigh
5.46;0.520570626488848;background1
11.18;0.5202922516952764;background2
17.12;0.5190819313597667;Rh ka Compton
12.88;0.5187388531767226;Rb ka + Br kb
13.72;0.5180027325806188;Rb ka + Br kb
11.72;0.5176475242181823;Br ka
12.62;0.5156910427228965;Rb ka + Br kb
12.68;0.5148678332430039;Rb ka + Br kb
7.64;0.5122579936580784;Cu
9.48;0.511591114403635;background2
7.22;0.5100914771036177;Fe kb
18.92;0.5086819471109468;Rh ka Compton
22.98;0.5086176993765869;Rh kb Rayleigh
11.42;0.5067026264101973;background2
5.86;0.5054683614382426;Mn
2.96;0.5052231115184027;Cl
4.96;0.5049736074226922;background1
19.64;0.5032448795715353;Rh ka Compton
12.84;0.5032332719238847;Rb ka + Br kb
4.52;0.5028637777822427;background1
22.24;0.5004780987100137;Rh kb Compton
16.5;0.5000500654530723;background3
18.38;0.4991014243568654;Rh ka Compton
3.08;0.4979519354887695;K ka
7.9;0.4968244426465469;Cu
8.94;0.4953018659043826;background2
14.5;0.49507814420539337;Rb kb
20.3;0.4943040034581503;Rh ka Rayleigh
2.72;0.4928748736294578;Cl
20.64;0.4926408065296371;Rh ka Rayleigh
17.88;0.49235701709211016;Rh ka Compton
4.82;0.4868646913995852;background1
5.66;0.4858396152932339;background1
17.02;0.48574784844340163;Rh ka Compton
14.32;0.485581445746157;Sr ka
21.24;0.4850758797721844;Rh kb Compton
21.22;0.4845930753946076;Rh kb Compton
17.3;0.4844832101751605;Rh ka Compton
16.36;0.48432951388810813;background3
13.7;0.4840015412246212;Rb ka + Br kb
20.82;0.4839204811309799;Rh kb Compton
22.1;0.48316834592203767;Rh kb Compton
15.8;0.48258919576246023;background3
4.18;0.4823813915586998;background1
16.22;0.4822738527410573;background3
21.74;0.48141209964118536;Rh kb Compton
11.06;0.48108592046513576;background2
16.68;0.4805278075538365;background3
21.72;0.4798014375601825;Rh kb Compton
9.84;0.47830577350774073;background2
16.3;0.47763372124509457;background3
15.96;0.47726273976109923;background3
21.52;0.47695851250926136;Rh kb Compton
11.88;0.47676367436937395;Br ka
20.76;0.4757567673726127;Rh ka Rayleigh
16.38;0.4734306081824986;background3
6.86;0.47123190128258025;Fe kb
14.26;0.4692942927731736;Sr ka
22.8;0.4684727891260455;Rh kb Rayleigh
3.74;0.46701028347653073;K kb + Ca ka
17.44;0.46623923558598823;Rh ka Compton
9.7;0.46445252467403225;background2
7.1;0.463155392792756;Fe kb
14.06;0.46210276740795114;Sr ka
