B;0.23;0.33;0.4;0.46;0.57;0.67;0.75;0.67;0.59;0.63;0.57;0.47;0.44;0.4;0.37;0.49;0.55;0.54
B;0.3;0.35;0.36;0.51;0.59;0.63;0.71;0.79;0.65;0.62;0.59;0.47;0.53;0.46;0.35;0.49;0.47;0.55
B;0.24;0.25;0.35;0.49;0.61;0.86;0.75;0.72;0.69;0.66;0.56;0.45;0.37;0.4;0.47;0.42;0.5;0.54
B;0.28;0.25;0.29;0.38;0.54;0.62;0.67;0.68;0.6;0.55;0.52;0.48;0.41;0.44;0.44;0.51;0.48;0.53
B;0.27;0.27;0.38;0.48;0.55;0.64;0.63;0.66;0.66;0.58;0.5;0.53;0.4;0.43;0.47;0.39;0.43;0.57
B;0.26;0.31;0.37;0.48;0.62;0.76;0.84;0.69;0.54;0.63;0.54;0.52;0.42;0.42;0.49;0.41;0.62;0.61
B;0.3;0.36;0.42;0.46;0.61;0.78;0.78;0.65;0.68;0.6;0.48;0.42;0.43;0.44;0.5;0.4;0.44;0.55
B;0.26;0.26;0.38;0.42;0.61;0.63;0.73;0.63;0.72;0.64;0.51;0.44;0.45;0.49;0.44;0.43;0.5;0.63
B;0.19;0.26;0.35;0.5;0.61;0.68;0.66;0.53;0.57;0.52;0.5;0.52;0.5;0.39;0.43;0.44;0.5;0.53
B;0.24;0.31;0.37;0.49;0.51;0.65;0.74;0.77;0.62;0.55;0.44;0.44;0.4;0.44;0.39;0.5;0.47;0.65
B;0.23;0.31;0.39;0.46;0.58;0.69;0.66;0.67;0.64;0.58;0.53;0.47;0.48;0.41;0.46;0.5;0.37;0.61
B;0.29;0.27;0.34;0.48;0.62;0.6;0.73;0.6;0.63;0.54;0.44;0.39;0.34;0.39;0.45;0.4;0.48;0.59
B;0.255;0.315;0.405;0.495;0.6;0.7;0.78;0.665;0.625;0.635;0.49;0.435;0.435;0.465;0.43;0.5;0.47;0.555
B;0.26;0.31;0.43;0.49;0.65;0.7;0.72;0.7;0.64;0.56;0.55;0.47;0.44;0.42;0.37;0.5;0.46;0.55
B;0.23;0.3;0.35;0.54;0.66;0.58;0.72;0.69;0.73;0.53;0.5;0.47;0.45;0.41;0.43;0.43;0.46;0.58
B;0.24;0.34;0.35;0.56;0.65;0.7;0.63;0.65;0.55;0.57;0.43;0.49;0.44;0.43;0.42;0.36;0.43;0.61
B;0.22;0.34;0.35;0.43;0.68;0.59;0.66;0.64;0.61;0.62;0.55;0.4;0.45;0.45;0.48;0.52;0.5;0.55
B;0.26;0.33;0.32;0.46;0.61;0.7;0.71;0.57;0.66;0.55;0.57;0.42;0.43;0.46;0.43;0.42;0.51;0.57
B;0.34;0.28;0.44;0.51;0.57;0.64;0.79;0.75;0.6;0.53;0.5;0.5;0.46;0.43;0.44;0.45;0.5;0.59
B;0.28;0.3;0.28;0.44;0.51;0.63;0.76;0.64;0.62;0.66;0.55;0.58;0.44;0.38;0.42;0.44;0.49;0.53
B;0.3;0.29;0.34;0.49;0.58;0.74;0.68;0.61;0.61;0.61;0.5;0.42;0.48;0.41;0.5;0.48;0.5;0.56
B;0.24;0.32;0.39;0.44;0.62;0.68;0.84;0.69;0.62;0.53;0.51;0.49;0.44;0.38;0.46;0.42;0.47;0.64
B;0.25;0.37;0.31;0.5;0.53;0.61;0.64;0.74;0.57;0.55;0.52;0.53;0.42;0.47;0.42;0.48;0.55;0.51
B;0.27;0.295;0.325;0.5;0.65;0.785;0.77;0.745;0.595;0.555;0.53;0.415;0.435;0.425;0.465;0.39;0.45;0.51
B;0.3;0.33;0.41;0.57;0.65;0.71;0.88;0.76;0.66;0.58;0.52;0.51;0.51;0.35;0.44;0.52;0.49;0.59
B;0.25;0.3;0.47;0.42;0.49;0.73;0.66;0.63;0.59;0.53;0.58;0.52;0.44;0.47;0.4;0.44;0.54;0.58
